id,harbour,description,country,worktype,length,depth,duration,start,finish,cost(M$),owner,contractor,consultant,Hydr.Lab,type,Hs,Tz,Tp,front armour,front (unit),front size,front slope,rear armour,rear (unit),rear size,rear slope,heigth,width,wall,comments,Lat,Lon
357,Naples,detached breakwater,Italy,,0,31,0,0,1890,0,,,,,Composite,0.0,0.0,0.0,Rock,ton,0.0,1:1,Rock,ton,0.0,1:1.5,6.0,0.0,13.5,Completion year approximate,40.833,14.288
358,Granili Naples,,Italy,,0,20,0,0,1890,0,,,,,Composite,0.0,0.0,0.0,Rock,ton,0.0,1:1.5,Rock,ton,0.0,1:1,7.0,0.0,15.5,Completion year approximate,40.839,14.278
385,Naples,,Italy,,0,0,0,0,1906,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,Use of sloping caissons,40.833,14.266
397,Ortona,,Italy,Port extension (phase 2),500,13,0,2007,0,0,,,,,Rubble Mound,7.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,42.35,14.41
398,Ortona,Extension of main breakwater,Italy,Port extension (phase 2),500,13,0,2007,0,0,,,,,Rubble Mound,7.0,0.0,11.0,Accropode,m3,12.0,1:0,Accropode,m3,0.0,1:0,0.0,0.0,0.0,in progress,42.35100000000001,14.415
402,Oneglia commercial port,Main and lee breakwater,Italy,Armour protection,0,10,0,2005,0,0,,,,,Rubble Mound,4.8,0.0,12.3,Accropode,m3,4.0,1:1.5,,ton,0.0,1:0,0.0,0.0,0.0,completed,43.885,8.042
461,Ciro Marina,,Italy,,0,12,0,1994,1996,0,,,,,Rubble Mound,6.6,0.0,12.5,Accropode,m3,12.0,1:1.5,,ton,0.0,1:0,0.0,0.0,0.0,,39.369,17.135
510,Ospedaletti marina,,Italy,,1200,0,0,2008,0,0,,,,,Rubble Mound,0.0,0.0,0.0,Accropode II,m3,8.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,43.799,7.716
512,Aspra,Short detatched breakwaters,Italy,,0,0,0,0,0,0,,,,,,0.0,0.0,0.0,Accropode II,m3,4.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,Ecopode units are also used,38.106,13.498
547,Port of Gela,,Italy,New construction,500,0,0,0,0,0,,,,,Rubble Mound,0.0,0.0,0.0,Core-Loc,ton,12.0,1:1.33,,,0.0,1:0,4.7,5.0,7.0,,37.0644,14.2299
548,Port of Sant Erasmo,,Italy,New construction,90,0,0,0,0,0,,,,,Rubble Mound,0.0,0.0,0.0,Rock,ton,7.0,1:3,,,0.0,1:0,3.7,27.3,1.8,,38.1134,13.3789
555,Rodi Garganico,Marina,Italy,New construction,700,0,2,2007,2009,250,,,MODIMAR,,Rubble Mound,6.3,0.0,0.0,rock,ton,5.0,1:2,rock,ton,2.0,1:1.33,3.5,8.6,0.0,,41.9332,15.8872
188,Abidjan,,Ivory Coast,,0,20,0,1996,1996,0,,,,,,5.0,0.0,14.0,Accropode,m3,6.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,5.25044,-4.0115
294,San Pedro,,Ivory Coast,Rehabilitation of existing breakwaters,0,0,0,2004,2005,0,,,Haskoning,,,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,proposed,4.738,-6.613
102,Ambo,,Japan,,1500,0,0,1978,0,0,,,,,,7.0,11.0,0.0,Tetrapod,ton,50.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,30.3172,130.667
103,Nobeoka - Shin,,Japan,,528,0,0,1977,0,0,,,,,,8.0,14.0,0.0,Tetrapod,ton,50.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,32.5263,131.696
104,Taganoura,,Japan,,970,0,0,1972,1980,0,,,,,,13.5,17.0,0.0,Tetrapod,ton,50.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,32.998,133.007
105,Tomakomai East Port,,Japan,,0,0,0,0,0,0,,,,,,7.2,13.0,0.0,,,0.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,42.6199,141.625
106,Omoto North,,Japan,,50,17,0,1980,0,0,,,,,,6.5,12.0,0.0,Tetrapod,ton,32.0,1:0,,,0.0,1:0,0.0,0.0,0.0,Severe,39.8473,141.979
107,Himetsu North,,Japan,,30,0,0,1980,1981,0,,,,,,8.6,12.0,0.0,,ton,40.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,38.0833,138.239
108,Yura 2nd West,,Japan,,50,11,0,1980,0,0,,,,,,6.8,14.0,0.0,Tetrapod,ton,32.0,1:0,,,0.0,1:0,0.0,0.0,0.0,25% damage,33.9592,135.112
109,Ikumi Yokoshima,,Japan,,15,0,0,1979,1980,0,,,,,,6.4,13.0,0.0,Tetrapod,ton,32.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,33.5215,134.283
110,Noroshi,,Japan,,11,11,0,1980,0,0,,,,,,8.3,11.0,0.0,Tetrapod,ton,50.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,37.5246,137.33
111,Mitsu 4th Oki,,Japan,,112,0,0,1974,0,0,,,,,,7.3,13.0,0.0,Tetrapod,ton,32.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,33.8451,132.689
112,Miyanoura East,,Japan,,30,0,0,1980,1981,0,,,,,,7.8,16.0,0.0,Tetrapod,ton,50.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,34.4548,133.971
113,Niigata West Port 2nd,,Japan,,532,0,0,1978,1980,0,,,,,,7.0,13.0,0.0,Tetrapod,ton,40.0,1:0,,,0.0,1:0,0.0,0.0,0.0,Severe,37.871,138.922
114,Fukui South (G-J),,Japan,,582,0,0,1974,1979,0,,,,,,7.5,13.0,0.0,Tetrapod,ton,50.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,36.1976,136.111
115,Akita South,,Japan,,500,0,0,1967,1980,0,,,,,,7.0,12.0,0.0,Tetrapod,ton,40.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,39.7673,140.022
280,Akasaki,Secondary breakwater,Japan,,0,5,0,0,0,0,,,,,Caisson,1.8,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,2.6,4.3,6.6,,35.5118,133.66
288,Sakata,North breakwater,Japan,,0,0,0,0,0,0,,,,,,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,38.946,139.81
366,Otaru,North breakwater,Japan,,0,0,0,0,1897,0,,,,,Composite,0.0,0.0,0.0,,ton,0.0,1:4,,ton,0.0,1:1.5,0.0,7.3,0.0,Composite breakwater with block masonry,43.20399999999999,141.02
368,Takamatsu,,Japan,,0,9,0,0,1970,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,4.5,9.9,0.0,Perforated wall,34.3604,134.054
369,Yobuko,,Japan,,0,15,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,4.3,10.5,0.0,Perforated wall,33.544,129.891
370,Funakawa,,Japan,,0,0,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,Perforated wall,39.88800000000001,139.861
371,Kamaishi Bay,,Japan,,0,63,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,6.0,19.0,0.0,,39.258,141.93
372,Shibayama,,Japan,,0,0,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,8.5,32.0,0.0,,35.656,134.664
373,Nagashima,,Japan,,0,0,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,32.199,130.154
374,Naha,,Japan,,0,25,0,0,0,0,,,,,Composite,0.0,0.0,0.0,Core-Loc,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,Sloping wall breakwater,26.232,127.658
375,Onahama,Offshore breakwater,Japan,,0,25,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,Use of trapezoidal caissons,36.911,140.895
376,Miyazaki,,Japan,,0,0,0,0,0,0,,,,,Composite,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,Use of semi-circular caissons,31.9158,131.482
377,Sakata,,Japan,,0,0,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,Use of wave power extracting caissons,38.946,139.802
378,Wakayama,,Japan,,0,0,0,0,0,0,,,,,Composite,0.0,0.0,0.0,Tetrapod,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,34.215,135.132
379,Wakayama marina,Promenade breakwater,Japan,,0,0,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,34.156,135.174
380,Hitachinaka,Offshore breakwater,Japan,,0,0,0,0,0,0,,,,,Composite,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,36.4236,140.636
381,Noshiro,,Japan,,0,16,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,6.1,21.5,12.5,,40.208,139.983
382,Akasaki,Offshore breakwater,Japan,,0,0,0,0,0,0,,,,,Caisson,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,35.511,133.659
384,Niigata,,Japan,,0,24,0,0,0,0,,,,,Caisson,8.0,14.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,8.0,23.0,22.5,Use of sloping caissons,37.959,139.069
417,Higashi Dori power station,Stage II,Japan,,0,12,0,2000,2000,0,,,,,,7.9,0.0,16.0,Accropode,m3,18.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,41.1881,141.39
418,Ohma nuclear power station,,Japan,,0,9,0,2000,2000,0,,,,,Revetment,6.2,0.0,14.0,Accropode,m3,16.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,41.50899999999999,140.905
426,Okinawa,Kim power plant,Japan,Protection of reclaimed land,0,6,0,1998,1999,0,,,,,Revetment,4.0,0.0,9.0,Accropode,m3,2.5,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,26.221,127.661
432,Hitachinaka power station,Phase 2,Japan,Protection of reclaimed land,0,15,0,1997,1998,0,,,,,Revetment,6.8,0.0,16.0,Accropode,m3,12.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,36.436,140.622
433,Haramachi,External protection of reflecting wall,Japan,,0,13,0,1997,1998,0,,,,,Revetment,7.0,0.0,16.0,Accropode,m3,9.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,37.667,141.025
437,Hibiki Nada,Phase 2,Japan,Protection of reclaimed land,0,13,0,1997,1999,0,,,,,Revetment,4.9,0.0,0.0,Accropode,m3,4.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,33.936,130.766
438,Isogo power station,,Japan,Protection of a roundhead structure,0,11,0,1997,1997,0,,,,,,3.8,0.0,0.0,Accropode,m3,2.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,35.406,139.648
439,Higashi Dori,,Japan,,0,12,0,1997,1998,0,,,,,Rubble Mound,7.9,0.0,16.0,Accropode,m3,20.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,41.10899999999999,141.412
444,Hibiki Nada,,Japan,Protection of reclaimed land,0,13,0,1996,1997,0,,,,,Revetment,4.9,0.0,0.0,Accropode,m3,4.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,33.934,130.749
463,Nakaminato power plant,,Japan,,0,15,0,1993,1996,0,,,,,Revetment,6.8,0.0,16.0,Accropode,m3,12.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,36.341,140.605
480,Haramachi industrial port,,Japan,Protection of thermal power plant,5500,10,0,1990,1996,0,,,,,Rubble Mound,7.0,0.0,16.0,Accropode,m3,12.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,37.668,141.028
205,Kashagan East Field,ice protection breakwater,Kazakhstan,,0,0,0,2003,2004,60,Agip KCO,Archirodon,Agip KCO,,Rubble Mound,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,Total project costa are mentioned,46.3814,51.7908
307,Az Zour North Powerplant,twin breakwaters,Kuwait,,0,0,0,0,0,0,,,Haskoning,,,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,29.197,48.178
404,Fitnas,Main breakwater,Kuwait,,520,5,0,2004,2007,0,,,,,Rubble Mound,4.4,0.0,10.8,Accropode,m3,3.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,29.166,48.129
554,Al Khiran,Breakwater,Kuwait,New construction,1200,0,0,0,0,0,,,Buro Happold,HR Wallingford,Revetment,4.0,0.0,12.0,Seabees,mm,700.0,1:2,Seabees,mm,700.0,1:2,4.5,0.0,0.0,,28.6886,48.3888
116,Beirut,Main breakwater,Lebanon,Extension,280,21,0,1997,1999,0,,,,,,8.2,0.0,14.0,Accropode,m3,18.0,1:1.33,,,0.0,1:0,0.0,0.0,0.0,,33.9088,35.5227
189,Beirut - Movenpick hotel marina,,Lebanon,,0,0,0,2001,2001,0,,,,,,0.0,0.0,0.0,Accropode,m3,18.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,33.8835,35.4722
190,Beirut - Central district marina,,Lebanon,,450,20,0,1998,2000,0,,,,,,8.4,0.0,14.0,Accropode,m3,16.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,33.9045,35.4968
191,Portemilio marina,Main breakwater,Lebanon,,0,11,3,1987,1990,0,,,,,,7.0,0.0,14.0,Accropode,m3,16.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,33.9869,35.6194
482,Beirut north shore,,Lebanon,,0,11,3,1989,1992,0,,,,,Revetment,0.0,0.0,0.0,Accropode,m3,18.0,1:1.33,,,0.0,1:0,0.0,0.0,0.0,,33.919,35.579
501,Beirut,Main breakwater,Lebanon,Extension,0,9,0,1986,1990,0,,,,,Rubble Mound,7.8,0.0,14.0,Accropode,m3,18.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,33.908,35.523
117,Benghazi,,Libya,,3000,12,0,1961,1965,0,,,,,,7.2,10.0,0.0,Stabit,ton,29.0,1:2,,ton,0.0,1:1.33,0.0,0.0,0.0,,32.1131,20.0409
118,Garabulli fishing harbour,Main breakwater and roundhead of seconda,Libya,,500,7,0,2007,0,0,,,,,Rubble Mound,5.5,15.0,0.0,Accropode,m3,6.0,1:1.5,,ton,0.0,1:0,0.0,0.0,0.0,ongoing,32.796,13.7466
119,Tripoli,Phase 2,Libya,Reinforcement,0,8,0,2007,0,218,Libyan Maritime and Ports Authority,Archirodon,Nedeco,,Rubble Mound,5.0,0.0,11.0,Accropode,m3,6.3,1:1.33,,,0.0,1:0,0.0,0.0,0.0,in progress; total project costs are mentioned,32.9123,13.2005
211,Al Marsa,,Libya,,1700,5,0,2009,0,0,,,,,Rubble Mound,3.5,0.0,13.0,Accropode,m3,2.0,1:1.5,,ton,0.0,1:0,0.0,0.0,0.0,ongoing,30.4183,19.5927
245,Tripoli,Coastal protection,Libya,,0,8,0,2008,0,0,,,,,Rubble Mound,5.0,0.0,11.0,Accropode,ton,4.0,1:1.33,,m3,0.0,1:0,0.0,0.0,0.0,,32.908,13.2008
289,Ras Lanuf,,Libya,Rehabilitation,0,0,0,2006,0,0,,,Haskoning,,Rubble Mound,0.0,0.0,0.0,Tetrapod,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,30.501,18.589
388,Tripoli,Main breakwater,Libya,Breakwater reconstruction,3600,0,0,2009,0,0,,,,,Rubble Mound,0.0,0.0,0.0,Accropode,m3,9.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,32.914,13.21
425,Surt,Main and secondary breakwater,Libya,,0,10,0,1998,2005,0,,,,,Rubble Mound,6.7,0.0,14.0,Accropode,m3,12.0,1:1.5,,ton,0.0,1:0,0.0,0.0,0.0,,31.213,16.632
120,Klaipeda,,Lithuania,Rehabilitation and extension,0,0,0,2001,2002,0,,Aarsleff,,,Rubble Mound,0.0,0.0,0.0,Rock,ton,13.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,55.7293,21.0825
472,Macau airport,,Macau,Protection of reclaimed platform,8000,5,0,1992,1995,0,,,,,Revetment,5.7,0.0,14.0,Accropode,m3,6.3,1:1.5,,ton,0.0,1:0,0.0,0.0,0.0,,22.148,113.595
484,Ka Ho,,Macau,Protection of reclaimed land,0,7,1,1989,1990,0,,,,,Revetment,5.5,0.0,0.0,Accropode,m3,0.0,1:0,,ton,0.0,1:1.33,0.0,0.0,0.0,,22.133,113.59
121,"Ehoala, Fort Dauphin",,Madagascar,,600,15,3,2006,2009,145,,Daiho,Baird,HR Wallingford - CHC,Berm,8.0,0.0,16.0,Core-Loc,m3,16.0,1:1.5,,,0.0,1:1.33,22.5,11.5,0.0,Total project costs are mentioned,-25.0671,46.9661
436,Dungun coast,Groynes assisting in beach nourishment,Malaysia,,0,5,0,1997,1999,0,,,,,Rubble Mound,4.0,0.0,12.0,Accropode,m3,2.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,4.766,103.422
446,Chendering fishing harbour,,Malaysia,Protection of reclaimed land,0,4,0,1996,1997,0,,,,,Revetment,3.6,0.0,10.0,Accropode,m3,1.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,5.273,103.184
451,Kuala Besut,,Malaysia,,0,5,0,1996,1998,0,,,,,Rubble Mound,6.5,0.0,12.0,Accropode,m3,4.0,1:0,Accropode,ton,0.0,1:0,0.0,0.0,0.0,,5.835,102.56
122,Cirkewwa ferry terminal,,Malta,Extension of existing breakwater,0,12,0,2002,2004,0,,,Haskoning,,Rubble Mound,8.2,0.0,11.9,Accropode,m3,16.0,1:1.33,,,0.0,1:0,0.0,0.0,0.0,,35.9902,14.329
412,Cirkewwa ferry terminal,,Malta,Protection of reclaimed land,0,4,0,2000,2001,0,,,,,Revetment,3.0,0.0,11.0,Accropode,m3,1.5,1:2,,ton,0.0,1:0,0.0,0.0,0.0,,35.989,14.329
309,Nouadhibou,,Mauritania,,0,0,0,0,0,0,,,Haskoning,,,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,20.906,-17.045
331,Costa Azul LNG terminal,,Mexico,New construction,650,25,2,2005,2007,0,,Costain-China Harbour JV,Scott Wilson,,Caisson,9.2,0.0,18.6,,ton,0.0,1:0,,ton,0.0,1:0,4.5,50.8,0.0,,31.985,-116.847
416,Condamine,,Monaco,Underwater slope protection,0,20,0,2000,2001,0,,,,,Composite,5.0,0.0,12.0,Accropode,m3,4.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,43.735,7.427
411,Luka Bar,,Montenegro,Breakwater renovation,0,16,0,2000,2001,0,,,,,Rubble Mound,6.8,0.0,10.0,Accropode,m3,5.0,1:2.5,,ton,0.0,1:0,0.0,0.0,0.0,,42.093,19.08
123,Mohammedia,,Morocco,,2585,29,0,0,0,0,,,,,,11.8,21.0,0.0,Cubes,ton,58.0,1:1.4,,,0.0,1:1.33,0.0,0.0,0.0,,33.7241,-7.391369999999999
124,Tanger container terminal,,Morocco,,970,20,3,2003,2006,0,,Bouygues,Haskoning,,Rubble Mound,7.7,0.0,18.0,Accropode,m3,16.0,1:1.33,,,0.0,1:0,0.0,0.0,0.0,,35.789,-5.80054
125,Tanger ro-ro terminal,,Morocco,,0,20,0,2007,0,0,,,Haskoning,,Rubble Mound,7.8,0.0,17.0,Accropode,m3,12.0,1:1.33,,,0.0,1:0,0.0,0.0,0.0,ongoing,35.789,-5.80054
312,Agadir,,Morocco,Breakwater prolongation,0,0,0,0,0,0,,,Haskoning,,Rubble Mound,0.0,0.0,0.0,Accropode,ton,50.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,30.416,-9.638
354,Safi,,Morocco,,0,14,0,0,0,0,,,,,Rubble Mound,0.0,0.0,0.0,Tetrapod,ton,25.0,1:1,Rock,ton,0.0,1:1,9.5,0.0,0.0,,32.306,-9.25
491,"New Hassan II mosque, Casablanca",,Morocco,Shore Protection,0,2,0,1988,1989,0,,,,,,16.0,0.0,20.0,Accropode,m3,6.3,1:0,,ton,0.0,1:0,0.0,0.0,0.0,Hs indicated for deep water. Wave breaking takes place at the site.,33.608,-7.629
500,"New Hassan II mosque, Casablanca",Temporary breakwater,Morocco,,0,2,0,1987,1987,0,,,,,Rubble Mound,16.0,0.0,20.0,Accropode,m3,6.3,1:1.5,,ton,0.0,1:0,0.0,0.0,0.0,deep water wave height is mentioned,33.609,-7.629
509,Mar Chica,,Morocco,Marina development,1000,9,0,2008,0,0,,,,,Rubble Mound,0.0,0.0,0.0,Accropode II,m3,4.0,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,35.179,-2.824
586,Safi power plant,Safi power plant breakwater,Morocco,New Construction,470,14,0,0,2018,0,ONEE,Daewoo Engineering & Construction,ARTELIA,ARTELIA,Rubble Mound,8.3,0.0,0.0,Accropode II,m3,20.0,1:1,Accropode II,m3,20.0,1:1.5,0.0,18.0,0.0,,32.1514,-9.28514
29,Scheveningen,Zuiderdam,Netherlands,Breakwater extension,600,9,3,1969,1971,120,Rijkswaterstaat,Boskalis,,Deltares,Rubble Mound,6.0,12.0,0.0,Cubes,ton,25.0,1:1.5,Cubes,ton,25.0,1:1.5,4.0,0.0,0.0,,52.102,4.256
126,IJmuiden,,Netherlands,,0,0,0,0,1962,0,,,,,,0.0,0.0,0.0,Cubes,ton,0.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,52.4638,4.5445
127,Rotterdam Europoort,,Netherlands,,0,15,0,1966,1975,0,,,,,,8.5,12.0,0.0,Cubes,ton,42.0,1:1.5,,,0.0,1:1.5,0.0,0.0,0.0,,51.9891,4.075080000000001
299,"NIOZ, Texel",sheet pile breakwater,Netherlands,,0,0,0,0,0,0,,,Haskoning,,,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,53.006,4.796
363,IJmuiden,Pier,Netherlands,,0,0,0,0,0,0,,,,,Composite,0.0,0.0,0.0,,ton,20.0,1:0,,ton,0.0,1:0,0.0,0.0,4.2,Wave-dissipating blocks,52.467,4.555
556,IJmuiden,Breakwater (1990),Netherlands,Maintenance,0,15,0,0,1990,0,,,,,Rubble Mound,7.0,0.0,9.0,Cubes,ton,22.0,1:2,Cubes,ton,22.0,1:2,0.0,7.0,0.0,,52.4635,4.542
557,IJmuiden,Breakwater (2011),Netherlands,Maintenance,0,15,3,2011,2014,0,,,,,Rubble Mound,7.5,0.0,9.0,Xbloc,ton,24.0,1:1.33,Cubes,ton,22.0,1:1.75,4.0,7.0,0.0,,52.4635,4.542
128,"Fort Bay Harbour, Saba",,Netherlands Antilles,Rehabilitation,0,11,0,2003,2005,0,,,Haskoning,,Rubble Mound,0.0,0.0,0.0,Accropode,m3,16.0,1:1.33,,,0.0,1:0,0.0,0.0,0.0,,17.616,-63.2516
129,"Philipsburg, St. Maarten",,Netherlands Antilles,Extension of ferry terminal,0,13,0,2008,0,0,,,,,Rubble Mound,8.1,0.0,13.0,Accropode,m3,16.0,1:1.33,,,0.0,1:0,0.0,0.0,0.0,completed,18.0156,-63.0467
424,St. Maarten,Acces to cruise liner jetty,Netherlands Antilles,,0,15,0,1999,1999,0,,,,,Rubble Mound,6.7,0.0,13.0,Accropode,m3,6.3,1:1.33,,ton,0.0,1:0,0.0,0.0,0.0,,18.008,-63.047
481,"Fort Bay Harbour, Saba",,Netherlands Antilles,Rehabilitation,0,3,0,1990,1991,0,,,,,Rubble Mound,4.5,0.0,12.0,Accropode,m3,6.3,1:1.5,,ton,0.0,1:0,0.0,0.0,0.0,,17.616,-63.251
250,Corinto,,Nicaragua,,500,6,0,1993,1993,8,ENAP,Boskalis-Zincon JV,Rijkswaterstaat,Delft Hydraulics,Rubble Mound,3.5,12.0,0.0,Rock,ton,5.0,1:3,Rock,ton,1.0,1:1.5,3.5,16.5,0.0,,12.479,-87.181
240,Lagos,Bar Beach protection,Nigeria,Erosion prevention work,1000,0,1,2006,2006,0,Eko Atlantic City,Hitech Construction Ltd,,,,4.0,0.0,0.0,Xbloc,m3,1.5,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,6.42,3.412
310,Lagos,,Nigeria,Rehabilitation,0,0,0,0,0,0,,,Haskoning-5A JV,,,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,6.407999999999999,3.406
130,Arviksand,,Norway,,0,12,0,0,1991,0,,,,,Berm,6.4,0.0,15.0,Rock,ton,10.0,1:1.3,Rock,ton,6.0,1:0,10.0,0.0,0.0,Design wave height is at 20m depth. Rock weight as used inmodel tests.,70.1987,20.5171
131,Laukvik,,Norway,,0,0,0,2008,0,0,,,,,Berm,9.4,0.0,16.0,Rock,ton,30.0,1:0,,,0.0,1:0,0.0,0.0,0.0,,68.3898,14.4047
132,Mortavika,,Norway,,0,22,0,1992,1993,0,,,,,Berm,6.5,0.0,15.6,Rock,ton,8.0,1:0,,,0.0,1:0,8.0,0.0,0.0,,59.1693,5.46042
133,Sirevag,,Norway,,500,20,0,1999,2001,8,,E. Pihl & Son A.S.,,,Berm,7.0,0.0,14.2,Rock,ton,30.0,1:1.5,,ton,4.0,1:1.5,10.0,0.0,0.0,,58.5053,5.78783
192,Hammerfest LNG terminal,,Norway,,0,0,0,0,0,0,,,,,Berm,0.0,0.0,0.0,,ton,0.0,1:0,,ton,0.0,1:0,0.0,0.0,0.0,,70.6805,23.584
318,Rennesoy ferry terminal,,Norway,,0,20,0,0,0,0,,,,,Berm,7.0,0.0,0.0,Rock,ton,5.5,1:1.3,Rock,ton,0.0,1:1.3,8.0,6.0,0.0,,59.096,5.697
336,Gismeroy,,Norway,,0,0,0,0,0,0,,,,,Berm,5.7,0.0,12.0,Rock,ton,10.0,1:1.5,Rock,ton,0.0,1:2,0.0,9.0,0.0,revetment with berm,58.01600000000001,7.468999999999999
134,Dalkut fisheries harbour,Main breakwater,Oman,,0,1,4,1997,2001,0,Ministry of Agriculture & Fisheries of O,Galfar,Scott Wilson,HR Wallingford,Rubble Mound,6.9,0.0,14.0,Core-Loc,m3,9.0,1:1.5,Core-Loc,m3,9.0,1:1.5,11.5,7.2,0.0,2D modeling elaborated by Baird & Associates,16.7029,53.2538
135,Duqm,2 new breakwaters,Oman,Port construction,0,14,0,2002,2006,0,,Daewoo-Galfar JV,Haskoning,Deltares,Rubble Mound,5.8,0.0,0.0,Core-Loc,ton,10.0,1:1.5,,,0.0,1:1.5,11.0,25.0,0.0,proposed,19.6687,57.7047
136,Mina Qaboos,,Oman,,700,18,0,1970,1974,0,,,,,,6.4,12.0,0.0,Stabit,ton,15.0,1:2,,,0.0,1:1.33,0.0,0.0,0.0,,23.628,58.5723
137,Salalah container port,,Oman,,2850,23,2,2006,2008,0,,Archirodon,CES,,Rubble Mound,8.9,0.0,9.0,Accropode,m3,12.0,1:1.33,,,0.0,1:0,0.0,0.0,0.0,,16.9441,54.0256
138,Sohar industrial port,,Oman,,6000,16,0,1999,2002,0,,,Halcrow,,Rubble Mound,4.5,0.0,7.5,Core-Loc,m3,3.0,1:1.5,,,0.0,1:0,0.0,0.0,0.0,,24.5009,56.629
